provincia,nombre1,nombre2,poblacion,superficie,coords,altitud,link,id
Palencia,Carrión de los Condes,,2035,"6333,4","(42.34072793,-4.60446444)",838,https://www.aemet.es/es/eltiempo/prediccion/municipios/carrion-de-los-condes-id34047,34047
Palencia,Castil de Vela,,63,"2386,2607","(41.98280834,-4.96047226)",761,https://www.aemet.es/es/eltiempo/prediccion/municipios/castil-de-vela-id34048,34048
Palencia,Castrejón de la Peña,,344,"10640,1816","(42.8079516,-4.59928806)",1121,https://www.aemet.es/es/eltiempo/prediccion/municipios/castrejon-de-la-pena-id34049,34049
Palencia,Castrillo de Don Juan,,195,"4893,9456","(41.79100756,-4.07038993)",829,https://www.aemet.es/es/eltiempo/prediccion/municipios/castrillo-de-don-juan-id34050,34050
Palencia,Castrillo de Onielo,,98,"4026,6519","(41.85774954,-4.30217629)",821,https://www.aemet.es/es/eltiempo/prediccion/municipios/castrillo-de-onielo-id34051,34051
Palencia,Castrillo de Villavega,,175,"3394,4293","(42.45429711,-4.47998169)",851,https://www.aemet.es/es/eltiempo/prediccion/municipios/castrillo-de-villavega-id34052,34052
Palencia,Castromocho,,222,"5296,4853","(42.02910288,-4.82209593)",755,https://www.aemet.es/es/eltiempo/prediccion/municipios/castromocho-id34053,34053
Palencia,Cervatos de la Cueza,,265,"7146,0383","(42.29168558,-4.76895235)",849,https://www.aemet.es/es/eltiempo/prediccion/municipios/cervatos-de-la-cueza-id34055,34055
Palencia,Cervera de Pisuerga,,2277,"32636,45","(42.86579592,-4.49920895)",1011,https://www.aemet.es/es/eltiempo/prediccion/municipios/cervera-de-pisuerga-id34056,34056
Palencia,Cevico de la Torre,,490,"5085,1474","(41.85242,-4.41029342)",767,https://www.aemet.es/es/eltiempo/prediccion/municipios/cevico-de-la-torre-id34057,34057
Palencia,Cevico Navero,,185,"4405,4844","(41.86121794,-4.18393298)",823,https://www.aemet.es/es/eltiempo/prediccion/municipios/cevico-navero-id34058,34058
Palencia,Cisneros,,431,"6329,1343","(42.2205443,-4.85692768)",802,https://www.aemet.es/es/eltiempo/prediccion/municipios/cisneros-id34059,34059
Palencia,Cobos de Cerrato,,138,"4651,2774","(42.02700271,-4.00226651)",826,https://www.aemet.es/es/eltiempo/prediccion/municipios/cobos-de-cerrato-id34060,34060
Palencia,Collazos de Boedo,,99,"2100,0483","(42.61990906,-4.48345778)",922,https://www.aemet.es/es/eltiempo/prediccion/municipios/collazos-de-boedo-id34061,34061
Palencia,Congosto de Valdavia,,151,"6891,9296","(42.71460427,-4.63485712)",969,https://www.aemet.es/es/eltiempo/prediccion/municipios/congosto-de-valdavia-id34062,34062
Palencia,Cordovilla la Real,,103,"3880,5305","(42.08081213,-4.25879177)",744,https://www.aemet.es/es/eltiempo/prediccion/municipios/cordovilla-la-real-id34063,34063
Palencia,Cubillas de Cerrato,,60,"2109,6998","(41.79929687,-4.4672526)",751,https://www.aemet.es/es/eltiempo/prediccion/municipios/cubillas-de-cerrato-id34066,34066
Palencia,Dehesa de Montejo,,127,"4378,161","(42.81904208,-4.50934574)",1090,https://www.aemet.es/es/eltiempo/prediccion/municipios/dehesa-de-montejo-id34067,34067
Palencia,Dehesa de Romanos,,61,"2094,6031","(42.64234714,-4.42914877)",951,https://www.aemet.es/es/eltiempo/prediccion/municipios/dehesa-de-romanos-id34068,34068
Palencia,Dueñas,,2624,"12434,8756","(41.87792835,-4.54529752)",730,https://www.aemet.es/es/eltiempo/prediccion/municipios/duenas-id34069,34069
Palencia,Espinosa de Cerrato,,134,"4527,7804","(41.96825065,-3.95158752)",868,https://www.aemet.es/es/eltiempo/prediccion/municipios/espinosa-de-cerrato-id34070,34070
Palencia,Espinosa de Villagonzalo,,168,"3804,3545","(42.48135643,-4.37074266)",841,https://www.aemet.es/es/eltiempo/prediccion/municipios/espinosa-de-villagonzalo-id34071,34071
Palencia,Frechilla,,152,"3432,9111","(42.13705513,-4.83872998)",768,https://www.aemet.es/es/eltiempo/prediccion/municipios/frechilla-id34072,34072
Palencia,Fresno del Río,,186,"4402,4131","(42.68080706,-4.81777216)",1014,https://www.aemet.es/es/eltiempo/prediccion/municipios/fresno-del-rio-id34073,34073
Palencia,Frómista,,784,"4659,0745","(42.26774321,-4.40256752)",789,https://www.aemet.es/es/eltiempo/prediccion/municipios/fromista-id34074,34074
Palencia,Fuentes de Nava,,636,"6050,893","(42.08325865,-4.78186236)",754,https://www.aemet.es/es/eltiempo/prediccion/municipios/fuentes-de-nava-id34076,34076
Palencia,Fuentes de Valdepero,,466,"4292,9043","(42.07140806,-4.50023215)",786,https://www.aemet.es/es/eltiempo/prediccion/municipios/fuentes-de-valdepero-id34077,34077
Palencia,Grijota,,2362,"2852,68","(42.05379527,-4.581782967)",749,https://www.aemet.es/es/eltiempo/prediccion/municipios/grijota-id34079,34079
Palencia,Guardo,,5872,"6282,6066","(42.78894127,-4.84151005)",1123,https://www.aemet.es/es/eltiempo/prediccion/municipios/guardo-id34080,34080
Palencia,Guaza de Campos,,61,"3233,754","(42.13573066,-4.90823032)",792,https://www.aemet.es/es/eltiempo/prediccion/municipios/guaza-de-campos-id34081,34081
Palencia,Hérmedes de Cerrato,,79,"3232,6058","(41.81977013,-4.17770356)",907,https://www.aemet.es/es/eltiempo/prediccion/municipios/hermedes-de-cerrato-id34082,34082
Palencia,Herrera de Pisuerga,,1914,"9907,6479","(42.59478093,-4.33024783)",846,https://www.aemet.es/es/eltiempo/prediccion/municipios/herrera-de-pisuerga-id34083,34083
Palencia,Herrera de Valdecañas,,156,"2756,3115","(42.04829527,-4.19941021)",782,https://www.aemet.es/es/eltiempo/prediccion/municipios/herrera-de-valdecanas-id34084,34084
Palencia,Hontoria de Cerrato,,104,"2953,1587","(41.91120449,-4.44306854)",756,https://www.aemet.es/es/eltiempo/prediccion/municipios/hontoria-de-cerrato-id34086,34086
Palencia,Hornillos de Cerrato,,143,"3535,5769","(41.98823088,-4.27221272)",790,https://www.aemet.es/es/eltiempo/prediccion/municipios/hornillos-de-cerrato-id34087,34087
Palencia,Husillos,,330,"1634,81","(42.09041806,-4.52703996)",745,https://www.aemet.es/es/eltiempo/prediccion/municipios/husillos-id34088,34088
Palencia,Itero de la Vega,,154,"2093,0702","(42.28654926,-4.25876959)",772,https://www.aemet.es/es/eltiempo/prediccion/municipios/itero-de-la-vega-id34089,34089
Palencia,Lagartos,,124,"4352,7485","(42.40584359,-4.90372508)",910,https://www.aemet.es/es/eltiempo/prediccion/municipios/lagartos-id34091,34091
Palencia,Lantadilla,,280,"2894,5886","(42.34075719,-4.27492752)",791,https://www.aemet.es/es/eltiempo/prediccion/municipios/lantadilla-id34092,34092
Palencia,La Vid de Ojeda,,90,"2007,8763","(42.6591355,-4.38494988)",878,https://www.aemet.es/es/eltiempo/prediccion/municipios/vid-de-ojeda-la-id34093,34093
Palencia,Ledigos,,66,"2830,1931","(42.35389017,-4.86428578)",883,https://www.aemet.es/es/eltiempo/prediccion/municipios/ledigos-id34094,34094
Palencia,Lomas,,49,"1707,3952","(42.27683156,-4.54811283)",851,https://www.aemet.es/es/eltiempo/prediccion/municipios/lomas-id34096,34096
Palencia,Magaz de Pisuerga,,1015,"2784,4543","(41.98245082,-4.42683644)",728,https://www.aemet.es/es/eltiempo/prediccion/municipios/magaz-de-pisuerga-id34098,34098
Palencia,Manquillos,,61,"1259,5288","(42.20380668,-4.56768375)",775,https://www.aemet.es/es/eltiempo/prediccion/municipios/manquillos-id34099,34099
Palencia,Mantinos,,143,"2552,7089","(42.75122104,-4.84190825)",1067,https://www.aemet.es/es/eltiempo/prediccion/municipios/mantinos-id34100,34100
Palencia,Marcilla de Campos,,51,"2186,0889","(42.31703122,-4.39601646)",816,https://www.aemet.es/es/eltiempo/prediccion/municipios/marcilla-de-campos-id34101,34101
Palencia,Mazariegos,,212,"2524,4592","(42.0286109,-4.71615408)",739,https://www.aemet.es/es/eltiempo/prediccion/municipios/mazariegos-id34102,34102
Palencia,Mazuecos de Valdeginate,,95,"1856,2063","(42.16852637,-4.84183315)",780,https://www.aemet.es/es/eltiempo/prediccion/municipios/mazuecos-de-valdeginate-id34103,34103
Palencia,Melgar de Yuso,,248,"2657,8074","(42.25411955,-4.25293575)",771,https://www.aemet.es/es/eltiempo/prediccion/municipios/melgar-de-yuso-id34104,34104
Palencia,Meneses de Campos,,121,"2821,4288","(41.94200004,-4.91950924)",750,https://www.aemet.es/es/eltiempo/prediccion/municipios/meneses-de-campos-id34106,34106
Palencia,Micieces de Ojeda,,74,"2073,2579","(42.68865366,-4.46058055)",953,https://www.aemet.es/es/eltiempo/prediccion/municipios/micieces-de-ojeda-id34107,34107
Palencia,Monzón de Campos,,586,"4590,9694","(42.11526314,-4.49374327)",753,https://www.aemet.es/es/eltiempo/prediccion/municipios/monzon-de-campos-id34108,34108
Palencia,Moratinos,,62,"2926,5271","(42.36042244,-4.9272467)",855,https://www.aemet.es/es/eltiempo/prediccion/municipios/moratinos-id34109,34109
Palencia,Mudá,,84,"680,6028","(42.87596704,-4.39412098)",998,https://www.aemet.es/es/eltiempo/prediccion/municipios/muda-id34110,34110
Palencia,Nogal de las Huertas,,41,"1380,1093","(42.39331412,-4.64124318)",858,https://www.aemet.es/es/eltiempo/prediccion/municipios/nogal-de-las-huertas-id34112,34112
Palencia,Olea de Boedo,,41,"814,0797","(42.60864313,-4.44894501)",943,https://www.aemet.es/es/eltiempo/prediccion/municipios/olea-de-boedo-id34113,34113
Palencia,Olmos de Ojeda,,194,"10359,6877","(42.72225097,-4.42498388)",931,https://www.aemet.es/es/eltiempo/prediccion/municipios/olmos-de-ojeda-id34114,34114
Palencia,Osornillo,,56,"1817,6302","(42.36950031,-4.29212296)",821,https://www.aemet.es/es/eltiempo/prediccion/municipios/osornillo-id34116,34116
Palencia,Palencia,,78144,"9494,5936","(42.0078373,-4.53460106)",734,https://www.aemet.es/es/eltiempo/prediccion/municipios/palencia-id34120,34120
Palencia,Palenzuela,,212,"7720,1741","(42.09521161,-4.12905589)",802,https://www.aemet.es/es/eltiempo/prediccion/municipios/palenzuela-id34121,34121
Palencia,Páramo de Boedo,,112,"2276,4104","(42.57827818,-4.399396777)",877,https://www.aemet.es/es/eltiempo/prediccion/municipios/paramo-de-boedo-id34122,34122
Palencia,Paredes de Nava,,1892,"12898,1911","(42.15281765,-4.69416384)",784,https://www.aemet.es/es/eltiempo/prediccion/municipios/paredes-de-nava-id34123,34123
Palencia,Payo de Ojeda,,62,"1927,7558","(42.72069973,-4.47988378)",1004,https://www.aemet.es/es/eltiempo/prediccion/municipios/payo-de-ojeda-id34124,34124
Palencia,Pedraza de Campos,,95,"3238,0208","(41.98349625,-4.73664535)",757,https://www.aemet.es/es/eltiempo/prediccion/municipios/pedraza-de-campos-id34125,34125
Palencia,Pedrosa de la Vega,,301,"2105,8362","(42.47994025,-4.74659049)",891,https://www.aemet.es/es/eltiempo/prediccion/municipios/pedrosa-de-la-vega-id34126,34126
Palencia,Perales,,92,"2745,8663","(42.19355595,-4.58094637)",777,https://www.aemet.es/es/eltiempo/prediccion/municipios/perales-id34127,34127
Palencia,Pino del Río,,170,"5199,3448","(42.64426831,-4.80607134)",1000,https://www.aemet.es/es/eltiempo/prediccion/municipios/pino-del-rio-id34129,34129
Palencia,Piña de Campos,,206,"1238,8021","(42.21354477,-4.43536227)",766,https://www.aemet.es/es/eltiempo/prediccion/municipios/pina-de-campos-id34130,34130
Palencia,Población de Arroyo,,55,"2286,8343","(42.33682498,-4.87474277)",855,https://www.aemet.es/es/eltiempo/prediccion/municipios/poblacion-de-arroyo-id34131,34131
Palencia,Población de Campos,,131,"2325,8164","(42.27087421,-4.4477578)",792,https://www.aemet.es/es/eltiempo/prediccion/municipios/poblacion-de-campos-id34132,34132
Palencia,Población de Cerrato,,107,"1979,0253","(41.79295298,-4.42818603)",754,https://www.aemet.es/es/eltiempo/prediccion/municipios/poblacion-de-cerrato-id34133,34133
Palencia,Polentinos,,41,1487,"(42.93876192,-4.5273892)",1265,https://www.aemet.es/es/eltiempo/prediccion/municipios/polentinos-id34134,34134
Palencia,Pomar de Valdivia,,467,"8126,37","(42.77457886,-4.16749024)",944,https://www.aemet.es/es/eltiempo/prediccion/municipios/pomar-de-valdivia-id34135,34135
Palencia,Poza de la Vega,,176,"2428,988","(42.57829671,-4.79678231)",944,https://www.aemet.es/es/eltiempo/prediccion/municipios/poza-de-la-vega-id34136,34136
Palencia,Pozo de Urama,,23,"1381,2554","(42.25433337,-4.89495403)",819,https://www.aemet.es/es/eltiempo/prediccion/municipios/pozo-de-urama-id34137,34137
Palencia,Prádanos de Ojeda,,186,"2131,5232","(42.68249965,-4.34761842)",945,https://www.aemet.es/es/eltiempo/prediccion/municipios/pradanos-de-ojeda-id34139,34139
Palencia,La Puebla de Valdavia,,95,"2949,9107","(42.67556786,-4.60926598)",944,https://www.aemet.es/es/eltiempo/prediccion/municipios/puebla-de-valdavia-la-id34140,34140
Palencia,Quintana del Puente,,282,"1166,9704","(42.08476819,-4.20657781)",751,https://www.aemet.es/es/eltiempo/prediccion/municipios/quintana-del-puente-id34141,34141
Palencia,Quintanilla de Onsoña,,181,"5105,6861","(42.47054707,-4.66367111)",886,https://www.aemet.es/es/eltiempo/prediccion/municipios/quintanilla-de-onsona-id34143,34143
Palencia,Reinoso de Cerrato,,54,"2312,983","(41.97590222,-4.38273214)",747,https://www.aemet.es/es/eltiempo/prediccion/municipios/reinoso-de-cerrato-id34146,34146
Palencia,Renedo de la Vega,,186,"2224,533","(42.45389421,-4.70242644)",872,https://www.aemet.es/es/eltiempo/prediccion/municipios/renedo-de-la-vega-id34147,34147
Palencia,Requena de Campos,,22,"1341,5416","(42.30824747,-4.34347969)",797,https://www.aemet.es/es/eltiempo/prediccion/municipios/requena-de-campos-id34149,34149
Palencia,Respenda de la Peña,,151,"6565,4391","(42.76405736,-4.68671799)",1013,https://www.aemet.es/es/eltiempo/prediccion/municipios/respenda-de-la-pena-id34151,34151
Palencia,Revenga de Campos,,146,"2240,6157","(42.28563872,-4.48131665)",785,https://www.aemet.es/es/eltiempo/prediccion/municipios/revenga-de-campos-id34152,34152
Palencia,Revilla de Collazos,,75,"2055,8449","(42.63022023,-4.50352034)",933,https://www.aemet.es/es/eltiempo/prediccion/municipios/revilla-de-collazos-id34154,34154
Palencia,Ribas de Campos,,140,"1548,5242","(42.15337815,-4.51634143)",778,https://www.aemet.es/es/eltiempo/prediccion/municipios/ribas-de-campos-id34155,34155
Palencia,Riberos de la Cueza,,54,"1979,2992","(42.27715358,-4.72738608)",840,https://www.aemet.es/es/eltiempo/prediccion/municipios/riberos-de-la-cueza-id34156,34156
Palencia,Saldaña,,2958,"13195,1382","(42.52206186,-4.73513792)",912,https://www.aemet.es/es/eltiempo/prediccion/municipios/saldana-id34157,34157
Palencia,Salinas de Pisuerga,,318,"2120,174","(42.84890973,-4.37817784)",946,https://www.aemet.es/es/eltiempo/prediccion/municipios/salinas-de-pisuerga-id34158,34158
Palencia,San Cebrián de Campos,,420,"3263,0423","(42.20132518,-4.53069082)",790,https://www.aemet.es/es/eltiempo/prediccion/municipios/san-cebrian-de-campos-id34159,34159
Palencia,San Cebrián de Mudá,,154,"4100,98","(42.89180284,-4.38634541)",1042,https://www.aemet.es/es/eltiempo/prediccion/municipios/san-cebrian-de-muda-id34160,34160
Palencia,San Cristóbal de Boedo,,22,"1077,5948","(42.54227655,-4.35197971)",876,https://www.aemet.es/es/eltiempo/prediccion/municipios/san-cristobal-de-boedo-id34161,34161
Palencia,San Mamés de Campos,,47,"1553,8436","(42.35350243,-4.56438097)",818,https://www.aemet.es/es/eltiempo/prediccion/municipios/san-mames-de-campos-id34163,34163
Palencia,San Román de la Cuba,,61,"1822,5936","(42.2629528,-4.8574813)",804,https://www.aemet.es/es/eltiempo/prediccion/municipios/san-roman-de-la-cuba-id34165,34165
Palencia,Santa Cecilia del Alcor,,114,"1994,4795","(41.93260379,-4.65975665)",836,https://www.aemet.es/es/eltiempo/prediccion/municipios/santa-cecilia-del-alcor-id34167,34167
Palencia,Santa Cruz de Boedo,,49,"2551,1179","(42.52431461,-4.37361693)",851,https://www.aemet.es/es/eltiempo/prediccion/municipios/santa-cruz-de-boedo-id34168,34168
Palencia,Santervás de la Vega,,439,"7067,5775","(42.50480471,-4.79840122)",918,https://www.aemet.es/es/eltiempo/prediccion/municipios/santervas-de-la-vega-id34169,34169
Palencia,Santibáñez de Ecla,,51,"2553,3849","(42.70761452,-4.37430444)",963,https://www.aemet.es/es/eltiempo/prediccion/municipios/santibanez-de-ecla-id34170,34170
Palencia,Santibáñez de la Peña,,1005,"11173,5187","(42.81023669,-4.73016834)",1120,https://www.aemet.es/es/eltiempo/prediccion/municipios/santibanez-de-la-pena-id34171,34171
Palencia,Santoyo,,180,"3469,2885","(42.21475049,-4.34322857)",796,https://www.aemet.es/es/eltiempo/prediccion/municipios/santoyo-id34174,34174
Palencia,La Serna,,95,"1230,3368","(42.4151941,-4.66461413)",865,https://www.aemet.es/es/eltiempo/prediccion/municipios/serna-la-id34175,34175
Palencia,Sotobañado y Priorato,,139,"2526,4188","(42.59144513,-4.44159953)",895,https://www.aemet.es/es/eltiempo/prediccion/municipios/sotobanado-y-priorato-id34176,34176
Palencia,Soto de Cerrato,,192,"1294,3377","(41.95323599,-4.42955036)",726,https://www.aemet.es/es/eltiempo/prediccion/municipios/soto-de-cerrato-id34177,34177
Palencia,Tabanera de Cerrato,,133,"4633,6848","(42.02573646,-4.12257108)",835,https://www.aemet.es/es/eltiempo/prediccion/municipios/tabanera-de-cerrato-id34178,34178
Palencia,Tabanera de Valdavia,,26,"2153,3345","(42.64729074,-4.69364858)",978,https://www.aemet.es/es/eltiempo/prediccion/municipios/tabanera-de-valdavia-id34179,34179
Palencia,Támara de Campos,,76,"2074,903","(42.20325477,-4.39339974)",795,https://www.aemet.es/es/eltiempo/prediccion/municipios/tamara-de-campos-id34180,34180
Palencia,Tariego de Cerrato,,476,"2067,8302","(41.90493636,-4.47914436)",744,https://www.aemet.es/es/eltiempo/prediccion/municipios/tariego-de-cerrato-id34181,34181
Palencia,Torquemada,,954,"8362,6618","(42.0344359,-4.3175802)",742,https://www.aemet.es/es/eltiempo/prediccion/municipios/torquemada-id34182,34182
Palencia,Torremormojón,,43,"2824,4702","(41.9614745,-4.77731656)",777,https://www.aemet.es/es/eltiempo/prediccion/municipios/torremormojon-id34184,34184
Palencia,Triollo,,68,"6329,3754","(42.92443001,-4.68128221)",1301,https://www.aemet.es/es/eltiempo/prediccion/municipios/triollo-id34185,34185
Palencia,Valbuena de Pisuerga,,47,"2901,6597","(42.1457199,-4.23816032)",773,https://www.aemet.es/es/eltiempo/prediccion/municipios/valbuena-de-pisuerga-id34186,34186
Palencia,Valdeolmillos,,56,"2059,3375","(42.04130412,-4.40007478)",791,https://www.aemet.es/es/eltiempo/prediccion/municipios/valdeolmillos-id34189,34189
Palencia,Valderrábano,,50,"2881,402","(42.60492636,-4.65438044)",962,https://www.aemet.es/es/eltiempo/prediccion/municipios/valderrabano-id34190,34190
Palencia,Valde-Ucieza,,80,"4258,9067","(42.39846283,-4.57527815)",837,https://www.aemet.es/es/eltiempo/prediccion/municipios/valde-ucieza-robladillo-de-ucieza-id34192,34192
Palencia,Valle de Cerrato,,85,"3896,0878","(41.87940231,-4.36342767)",818,https://www.aemet.es/es/eltiempo/prediccion/municipios/valle-de-cerrato-id34196,34196
Palencia,Velilla del Río Carrión,,1230,"19893,67","(42.82783416,-4.84321459)",1121,https://www.aemet.es/es/eltiempo/prediccion/municipios/velilla-del-rio-carrion-id34199,34199
Palencia,Vertavillo,,176,"5735,6833","(41.83257281,-4.32683551)",813,https://www.aemet.es/es/eltiempo/prediccion/municipios/vertavillo-id34201,34201
Palencia,Villabasta de Valdavia,,32,"1119,4072","(42.56086498,-4.60222183)",924,https://www.aemet.es/es/eltiempo/prediccion/municipios/villabasta-de-valdavia-id34202,34202
Palencia,Villacidaler,,47,"2178,1861","(42.22204413,-4.97571302)",795,https://www.aemet.es/es/eltiempo/prediccion/municipios/villacidaler-id34204,34204
